object_id,Z,EBV,English Translation,split,target,Flux_mean,Flux_std,Flux_min,Flux_max,Flux_median,Flux_skew,Flux_err_mean,Flux_err_std,Flux_Ratio_mean,Flux_Ratio_skew,u_Flux_mean,u_Flux_std,u_Flux_max,u_Flux_min,g_Flux_mean,g_Flux_std,g_Flux_max,g_Flux_min,r_Flux_mean,r_Flux_std,r_Flux_max,r_Flux_min,i_Flux_mean,i_Flux_std,i_Flux_max,i_Flux_min,z_Flux_mean,z_Flux_std,z_Flux_max,z_Flux_min,y_Flux_mean,y_Flux_std,y_Flux_max,y_Flux_min
saig_minuial_ungol,0.9496,0.012,"hungry  + dawn, morrowdim, twilight  + spider",split_12,1,0.29056414982558143,0.7581876548617845,-1.91700452,2.58487846,0.08400762,0.8466088588163363,0.4271765215697673,0.3723152259024646,1.188009640869354,2.078782334092377,-0.05147935384615385,0.310587348516072,0.5393191,-0.52750553,0.2601405835294117,0.3003956381177953,0.84280226,-0.0804839,0.32460576790697676,0.6356285124786554,1.93424413,-0.43988124,0.35777168046511626,0.686332258887292,1.97745295,-0.81938616,0.5078079256666667,0.9524007421312891,2.58487846,-0.74229533,0.06336182307692301,1.0602056902394312,2.55710771,-1.91700452
salab_cabed_pilin,0.5664,0.101,herb + leap + arrow,split_12,0,0.27201636844444443,0.9929877305349887,-2.57826901,3.58543813,0.05686607,0.7623095729653079,0.5464263444444443,0.4535860659385911,0.8795844472266919,3.697146254245449,0.004018867499999999,0.42510662223393014,0.60198768,-0.60216537,0.1329511044444444,0.20153095822868922,0.50891436,-0.11701704,0.18582109935483876,0.6455492046210984,2.67279458,-0.84116698,0.3372585724242424,0.8724576972479343,2.99712875,-0.57394401,0.45772303342857135,1.0847418062912113,3.03365501,-2.42327789,0.13595819578947368,1.6831308986739197,3.58543813,-2.57826901
salph_Eru_mithren,0.256,0.038," broth, liquid food, soup  + God + grey",split_12,0,0.40339452040935675,1.2277954082096116,-2.32377255,6.03115583,0.09195649,1.9408808471778518,0.44473960853801164,0.463901635815239,1.4875565919241114,3.095744619431557,-0.00304941363636364,0.4152866612536934,0.86598993,-0.62262161,0.11554343333333333,0.2020769041056008,0.56718816,-0.12852094,0.5955625481081082,1.1951145640912653,3.36086285,-0.35163866,0.2003664911363636,0.9430118503518001,4.03616994,-0.86674949,0.7486846702564103,1.6768325005482057,6.03115583,-2.32377255,0.28920852040000006,1.3882712079857749,2.84184143,-1.98879164
sammar_corch_fae,0.2474,0.036,"neighbour  + crow + soul, spirit ",split_12,0,1.184847674417178,3.8704889510206653,-1.66894725,24.01565765,0.11777596,4.062238702646766,0.44257875773006133,0.3808020986109382,3.2929468917968747,3.8141697328661577,0.10426462,0.2807990751098558,0.67973379,-0.3115364,0.1769170642857143,0.43614573290759,1.35999425,-0.29229695,0.8002756286206897,1.801529696036284,6.2787548,-0.26824932,0.5893622384444445,2.200094976808286,9.84106472,-1.66894725,1.507302232857143,4.6709210649752295,21.52778948,-0.81308528,3.475928794090909,7.098221636816307,24.01565765,-1.15181046
soga_saer_elvellon,0.3666,0.051,drink + bitter  + Elf-friend,split_12,0,0.29061459825174824,0.9239925785823527,-2.11441294,3.32356125,0.08684935,1.4734370342640246,0.40974901202797204,0.3854263373482146,1.8796702089494655,5.504255374748139,-0.0826064,0.3430056135635344,0.29309402,-0.78999337,0.345600578125,0.8521354224421918,2.70031966,-0.15116284,0.18833017225806453,0.35288058718720045,1.19829665,-0.28250809,0.3104061145714286,0.9320476933248512,3.32356125,-0.88674745,0.16801839586206896,0.7757526101046143,3.23605754,-0.62806268,0.6945163395454546,1.5939912194093355,3.23299427,-2.11441294
suil_corf_cae,0.8794,0.018,hail  + ring + earth,split_12,0,0.21739474806629835,0.9536444097150658,-2.02184121,2.37103224,0.1380143,-0.046755160409586834,0.40618552447513806,0.3452569806935529,1.1643994503812911,1.0095363030446716,0.03222790266666667,0.36662834662312754,0.863794,-0.52115778,0.4573788133333334,0.65195323615916,1.8261297,-0.56860245,0.25262736521739126,0.9687396211763832,2.37103224,-1.66285897,0.30931962900000004,1.008958453690575,2.10593139,-2.02184121,0.23524639342857143,0.8780542250799556,1.86949476,-1.505339,-0.05907613000000001,1.2773845420435386,2.2668212,-2.01664833
suil_pennas_amdir,0.9745,0.013,hail  + history + hope,split_12,0,2.8629880254687503,1.5692371173972628,0.49471735,6.77505489,3.001398275,0.42868951591282556,0.44476519203125,0.41604757905778406,13.80590593556478,3.0397197147532653,4.0759064,2.3019291159986843,6.77505489,1.19340842,3.9823283983333333,2.206659350308445,5.93687577,1.31447632,3.3477633541666663,1.5795723517689704,5.07265888,0.7276974,2.63137503375,1.2341444774569383,3.96405026,0.57466185,2.4400239200000002,1.223977965040996,4.10744434,0.69789004,2.0082211649999997,1.0428655139827192,3.09078581,0.49471735
talraph_myril_aras,0.2056,0.109, stirrup + cat + deer,split_12,1,0.45861303401273884,1.2445835556795122,-4.82224306,5.94135334,0.37517945,0.17459436237219755,0.46172323840764334,0.44458259897474933,1.8032763269237437,1.2051372552873059,0.4125458054545455,0.8380075118920925,2.38950423,-0.38811098,0.535732476875,0.5647894680662473,1.72938021,-0.06818251,0.5379694461538461,1.0193409905467312,4.44248861,-0.90726946,0.6138951467441861,0.8782154842771513,3.95443305,-0.81970587,0.3839833135483871,1.0904027368379319,3.37148295,-1.15115983,-0.022897622352941113,2.701541251687009,5.94135334,-4.82224306
tamin_ah_hul,0.3366,0.068,forge  + and +  cry of encouragement in battle ,split_12,0,0.23989718191860468,0.9959153763935944,-2.41023812,4.2288046,0.066163945,1.8485838222743507,0.4530867439534884,0.4230984664584745,0.9256088119223591,4.311070149986879,0.16032345466666667,0.321814809773855,0.67955825,-0.25806498,0.1341334733333333,0.4589757083445135,1.69454913,-0.36878121,0.18289922230769232,0.8567199953732637,4.2288046,-0.82543736,0.3520771262222223,1.059051729807815,4.00122154,-1.14638282,0.4007499379487179,1.1515636931174515,4.13371182,-1.06784217,-0.09264876631578947,1.3643929121647316,3.04284747,-2.41023812
tathar_myril_nothrim,0.3619,0.011,tathar + cat + family,split_12,0,0.30253333899408286,0.7234990845638892,-2.11645111,3.46166503,0.23037212,0.4707346992824714,0.411066330887574,0.35667057539655184,1.2230532454144905,1.3000194720493905,0.43042731187500005,0.6191208794387778,2.12493935,-0.7201678,0.4075982878947368,0.48428897562971646,1.22773725,-0.39785841,0.21836093972222223,0.5224599112939871,1.43109932,-0.44557281,0.26932915025000004,0.5148018542570655,1.42388561,-0.77683854,0.2594537547368421,0.6316644536511276,1.52787494,-1.39363778,0.40017636549999996,1.4918034275631122,3.46166503,-2.11645111
tegilbor_corf_alph,1.03,0.015,calligrapher + ring + swan,split_12,0,1.3029571105982907,1.2732611142159476,-1.09163875,5.81390772,1.49823387,0.33946198774574987,0.4267476350427351,0.36958203157303543,4.4617465869765125,1.1246980140821008,-0.042945005,0.4680593695149587,0.61996897,-0.95401671,0.4676403499999999,0.62707073806429,1.38339898,-0.18036478,1.0227799060714284,1.0641766631917502,3.11157587,-0.64477397,1.5937888966666665,1.1086491238976106,3.73300594,-0.3393717,1.8425128187500002,1.1898055552957982,4.13999373,-0.49688329,1.8821740155,1.5416187732948807,5.81390772,-1.09163875
thamas_edlothiad_saer,0.4508,0.057,great hall  + flowering + bitter ,split_12,0,0.44348889610169495,1.1173719332552607,-3.20987982,4.7884414,0.2605219,0.734953880879119,0.4262124824576271,0.33599649291545375,1.8372646171383595,1.4100196522061408,0.02885650125,0.24975936482393718,0.5168963,-0.45928171,0.17332976900000002,0.31414744643045767,0.61740821,-0.32443042,0.5010859937037037,0.6622216545347094,2.37775049,-0.49710227,0.705571225,0.9704657209101276,3.32618425,-0.66396157,0.6978804471428571,1.3462285183856184,3.92547576,-1.33974319,0.2509083705000001,1.886565549144077,4.7884414,-3.20987982
tobas_rist_rhach,0.2873,0.033," roof  + cleaver, sword + curse",split_12,0,0.30459554752873563,1.1682537644635236,-2.51515235,5.77441248,0.05120157,2.3019637820332663,0.5242248153977273,0.4886316777557792,0.9691197697924326,6.6793966678545,0.14553093444444445,0.47338624909311827,0.99034585,-0.39636019,0.12252336555555557,0.5074152103372869,2.07591799,-0.1526432,0.4053954969565218,1.2158456386424952,5.65033005,-0.90533195,0.274175478,0.9348298889347787,3.68201986,-1.02788828,0.165972565483871,0.9081422340925774,2.32038223,-1.51527538,0.490802159,1.8720464837422859,5.77441248,-2.51515235
uanui_muil_emel,0.893,0.086,"hideous, monstrous + dreariness, twilight, shadow, vagueness  + mother",split_12,0,0.9778855378861786,1.8406708582661708,-2.02084992,6.70823751,0.39990761,1.0336630060073597,0.4897263629268293,0.40026562504595364,3.0950449426748885,2.3171891683756245,0.593591212,0.7203869571454484,1.81072161,-0.02770535,0.7453115539999999,1.2985427309899003,3.29841593,-0.82310282,0.9633985017241379,1.6904010989097955,4.35444051,-0.99608892,1.1685592196551726,2.103026180959693,5.83269658,-1.0619954,0.8401223800000001,1.8551384465107208,5.29344671,-1.35962801,1.0633059592592593,2.089908763921526,6.70823751,-2.02084992
uir_alag_aran,0.5225,0.085,"eternity +  impetuous, rushing + king",split_12,0,0.24363085954545458,0.702023044835468,-2.4906484,3.38882252,0.17585986,0.48813670983663693,0.4336758825568182,0.3507604501258986,0.9291870264233585,0.8349938873564204,0.24417165642857142,0.45605220342746383,0.90203469,-0.83442099,0.26548783214285715,0.4970602982080977,0.94120095,-0.4579223,0.2372156022222222,0.524844258673927,1.36346766,-0.8451772,0.180320785,0.6434906737787995,1.23989212,-1.54436741,0.08639091439024392,0.7222650687645337,1.97760549,-2.4906484,0.5825146196296297,1.0325180164230476,3.38882252,-0.79577752
ungol_bregedur_faen,0.3489,0.011,spider + wildfire + radiant,split_12,0,0.058410898187599335,0.7801901664983791,-4.88362791,5.3300932,-0.00061588,1.5321916050147208,0.42247361453100163,0.4697016624973898,0.24856708564050242,6.470529287851605,-0.000548973764705882,0.41690396336204577,1.67517081,-1.00627965,0.13131559232323234,0.5936772112913786,3.9861095,-0.76128723,0.019794556048387098,0.3942244680891381,2.83898988,-1.22753728,0.08590482981981983,0.707977903037998,4.35185976,-0.84767823,0.046057867377049186,0.6033185682381988,3.7825573,-2.09099415,0.07020287738636363,1.5672851273487496,5.3300932,-4.88362791
uruk_saig_guldur,1.261,0.015,evil creature + hungry  + dark sorcery,split_12,0,0.07885105133858268,0.5702980196018822,-1.90365203,1.37201286,0.0307042,-0.4519787334150199,0.4194665042519685,0.40870716313632943,0.5589444043143311,1.76562574772863,0.062199317500000004,0.21824064008884628,0.57716367,-0.12226046,-0.005469368181818182,0.11484385551563922,0.11826269,-0.19405572,0.4663742319230769,0.5451486227713727,1.29151539,-0.39019288,-0.06450183851851853,0.2130641956808596,0.42097151,-0.39794224,-0.017917396774193548,0.4555189763186515,0.98964509,-1.36312407,-0.010503710833333282,0.9477272314522416,1.37201286,-1.90365203
vin_aranarth_dol,0.1928,0.2,"our + kingdom, realm + head, hill",split_12,1,0.21142151335664336,0.936381369537498,-3.95508995,4.36950074,0.07176523,0.5914625196054714,0.4744640377622377,0.45092979468140965,1.0662435936478298,3.1053187467419674,0.07247583727272727,0.34706501296057446,0.67484652,-0.5073718,0.1476857794117647,0.4767216384368741,1.66400608,-0.42705345,0.3413670242424242,0.7992190136227537,2.80212702,-0.34824847,0.3491308112,0.780031968135359,3.4957963,-0.62107144,0.33076546121212125,1.0595086897854307,4.36950074,-1.2742444,-0.1659690979166667,1.3752569208831305,2.55577561,-3.95508995
vin_imloth_morgul,1.274,0.027,our +  flowering valley  + sorcery,split_12,0,0.19716754853333332,0.7361030491138656,-2.65977137,4.11100328,0.14493603500000002,0.5891259881333223,0.5038406628000001,0.5445290788455596,0.9001289979761521,1.6481586659838492,0.10354368214285714,0.34116443252575146,0.89875077,-0.40488232,-0.040004171000000005,0.22882800061685338,0.24635423,-0.5619585,0.6848607481578947,0.7187764011956937,1.54637067,-0.74293245,0.0853892044736842,0.34886321267322645,1.14869932,-0.52554791,0.03905661193548387,0.4118678215492011,0.6612278,-0.99523218,-0.10287845947368424,1.4406695108179446,4.11100328,-2.65977137
ylf_Eluwaith_amlug,1.308,0.11,"drinking vessel  + Sindar +  snake, serpent",split_12,0,0.5444071658741259,1.1596671842410453,-3.11832951,5.23781422,0.31547888,0.5377778512347907,0.4474828691608392,0.4157782979885917,2.1568664899904126,1.629401859845436,0.22233852777777777,0.3488933575416669,0.70319341,-0.37019524,0.38638208928571427,0.683248375378838,1.31882786,-0.63405468,0.585299516,0.8996621662785678,2.06944824,-0.72272252,0.6140572005882353,1.0541662840915487,2.67093598,-0.85476007,0.49995919194444444,1.0383199462994426,2.93083229,-1.06965206,0.7002183754999999,2.102506105412419,5.23781422,-3.11832951
ylf_gwilwileth_glamor,0.5057,0.038,drinking vessel  + butterfly + echo,split_12,0,-3.0931010455214722,3.2486938745325897,-7.88240356,3.50814332,-3.993125,0.604670884173494,0.4696597310429448,0.44938959482654584,-12.20067397253357,-0.8029119395789682,-2.23067494,1.7272745588187037,1.92251775,-4.22137879,-3.6802625170588232,2.5303959387620556,2.50761919,-6.50919012,-3.2743962421874997,3.442300398084262,2.93562709,-7.66592795,-3.6780995190000008,3.5879717121218517,3.50814332,-7.88240356,-2.9986808022222218,3.393600511160797,3.1621361,-7.8633519,-2.1051828783333333,3.238896693253555,3.45518872,-7.24950488
ylf_panas_rust,0.2138,0.045,drinking vessel  + floor + copper,split_12,0,-0.2201982485882353,1.0213073776425157,-2.66363926,2.266577,-0.424875985,0.5545849627776984,0.4950937504117647,0.4368893467913082,-0.5808311382997836,0.9834571390500617,0.08983923866666664,1.095029235498937,2.10713741,-1.69918303,-0.2585220915789474,0.8539072811122551,1.55751419,-1.30095304,-0.3386712275,1.0064480316690723,2.266577,-2.66363926,-0.2303039807142857,1.0248020755000076,2.24529911,-1.95232157,-0.1849016173529412,0.9086309821400549,1.7959254,-1.87142133,-0.21815499099999994,1.347120102357236,2.20895758,-2.23772007
Ennor_imloth_morgul,0.7532,0.046,Middle-Earth +  flowering valley  + sorcery,split_13,1,0.3579890980412371,0.8054382599389499,-1.38101317,3.05672385,0.20460775,1.176059089234475,0.4107957160824742,0.3582660700312983,1.451142715512808,2.0617116171085104,0.14875562571428572,0.3166030879299803,0.59554354,-0.28917789,0.2065436825,0.3995894505361361,0.95537,-0.2486347,0.29760762615384617,0.5702085892008721,1.98424786,-0.28924721,0.32504661333333335,0.819256093663053,2.53798426,-0.76964053,0.7444309872727272,1.009065120084742,3.05672385,-0.48164807,0.011490495000000035,1.0808515236741736,1.5988618,-1.38101317
Gonhir_fast_romru,0.3017,0.03,"Master of Stone, Dwarf +  shaggy hair + sound of the horn",split_13,1,0.4482905723287672,1.219956312341222,-2.78900141,5.92423123,0.20613150000000002,1.6614408849628186,0.49359876979452055,0.4323023504831816,1.4199601428547561,4.487106809428343,0.27597139833333334,0.44961222137441537,1.16879033,-0.50037599,0.1791761723076923,0.39462486203002695,1.11684797,-0.18275376,0.4017686117241379,0.8958973211621925,4.17859128,-0.51908577,0.6655567118181818,1.400695815067624,5.92423123,-0.79479972,0.4287277709090909,1.1988004763094757,4.33091683,-2.6049704,0.46333841807692305,1.761014525860978,3.91057454,-2.78900141
Gwathuirim_drego_lebdas,0.748,0.042,Shadowy People (of Dunland)  + flee +   index finger ,split_13,0,0.2570081118243243,1.3123113001728013,-4.48918507,4.5399399,0.050089129999999996,0.13636746846215,0.5731900986486486,0.5350230237102398,0.7925074820895379,1.2747726744603338,0.4393249355555556,1.6543334655172937,2.95772994,-1.30380919,0.4170282583333334,1.5965207421112932,2.94341156,-1.6897703,0.21014889294117647,1.0758305159771127,2.31220691,-1.15476765,0.2658392118181818,1.0259374411083937,2.26943251,-2.28273278,0.1588877261290323,1.0493101719204954,2.03763897,-1.9324494,0.2839883162068965,1.864274674544608,4.5399399,-4.48918507
Rochirrim_aiglos_achas,0.5624,0.063,"Horse.Lords (People)  + plant, bush + achas",split_13,0,0.07326834361445782,0.8262232147683087,-2.29677878,3.35524911,0.0147907,0.2975719802598536,0.46034152054216865,0.43905085194163307,0.2064361072563252,1.6861851114187913,-0.043588316875000005,0.3352540434304807,0.51191363,-0.85334622,0.07237558187500001,0.39830916713959097,0.72004549,-0.41969638,0.004407858285714296,0.5761184770911989,2.0553115,-0.8460821,0.15870846352941176,0.6269430339668977,1.79320006,-1.47879038,-0.07480601694444444,0.7988899084667861,2.15872067,-1.57091437,0.3049862968965517,1.451573099671131,3.35524911,-2.29677878
Rochirrim_araf_nimp,0.3726,0.026,Horse.Lords (People)  + wolf + frail,split_13,0,0.43544338811188815,1.1454002134334431,-2.73242313,4.74984837,0.15798395,1.7984262975866543,0.48467912479166664,0.4519005457609865,1.7261234117169513,4.89012666258319,0.14480653375000002,0.34735516626417756,0.82930363,-0.34769123,0.20775473133333336,0.8502584647278056,3.17368467,-0.345708,0.4825120363157894,1.153620889316288,4.74984837,-0.6846479,0.6832427520689656,1.43029221549691,4.473279,-1.01942424,0.5457220234615385,1.0716724884108229,3.55458853,-1.42998073,0.23667943105263153,1.3757837330393996,3.69490619,-2.73242313
Rochirrim_nost_aes,0.9489,0.029,"Horse.Lords (People)  + family, clan, house +  cooked food",split_13,0,0.6991050873717948,1.3139673972058301,-1.67844769,6.24655937,0.43786638,1.640321410287786,0.4382772122435898,0.3717334316730746,3.8882983612764646,3.8519313397728654,1.9617344281818183,2.5513239417201152,6.24655937,-0.62982976,1.4135586233333335,1.9022042156888617,4.94697344,-0.23062336,0.884904549117647,1.1600785057672998,3.22160272,-1.22732706,0.6268938075,0.8380496104942855,2.72959865,-0.56757408,0.4823239187878788,0.768484194554272,2.14879593,-0.94192539,-0.021560955769230776,1.129889896118939,3.36785751,-1.67844769
Sindarin_gwachaedir_lachenn,0.522,0.074,"English +  palantir, seeing stone +  flame-eyed, Elf who has lived in the Blessed Realm ",split_13,0,0.3325519694736842,1.199532695948735,-2.12648832,6.06309716,0.05491868,2.746833067493539,0.4150537038596492,0.33587713465960756,1.452797382161473,4.197594938395592,0.0013929639130434773,0.3361726766919049,0.7605881,-0.64411328,0.07115030611111112,0.3891589213038257,1.36682817,-0.31603642,0.6947626800000001,1.7754192254337633,6.06309716,-0.59336385,0.496394545,1.2263698669546657,4.78993545,-0.87381191,0.12072639000000003,0.9045746372573259,1.19834869,-1.68148903,0.27771151888888884,1.6626923110711254,3.20265101,-2.12648832
ablad_vin_faen,0.1817,0.231,"prohibition, refusal + our + radiant",split_13,1,0.5383021257046979,1.1476681395877242,-1.9732224,5.05124854,0.06740336,1.488668933582268,0.3568876810067114,0.2956720933271615,1.858256782759216,3.324055377066924,0.15625603692307696,0.44622682699834193,1.20357474,-0.42174364,0.31151063642857146,0.6493633569283208,1.88873924,-0.25085344,0.47321275400000007,1.0311081699715743,3.67813344,-0.50520387,0.5295769597222223,1.1472622717614704,4.02905533,-0.61912012,0.8543878488235294,1.1992380459404177,3.86316357,-0.65766336,0.5375373847058824,1.7892917150547396,5.05124854,-1.9732224
adab_faun_aith,0.2369,0.021,"building, house + cloud + point of spear ",split_13,0,0.27305962057324834,1.0266961848441511,-3.56995646,4.83929491,0.03666029,1.2403547082087427,0.5761569908280254,0.5557770114034067,0.6989743226591557,2.658835061901648,0.01381079214285714,0.5016230524036475,0.97498921,-1.16847185,0.20655880230769233,0.3384745932543924,1.09876666,-0.11641332,0.11466532384615384,0.48088260001235655,1.72883265,-0.61454499,0.20491037903225806,0.8036062717776578,2.67489856,-0.8761213,0.5255079325,1.2115860599724348,3.22156932,-1.21145478,0.42705374833333326,1.809051367076413,4.83929491,-3.56995646
adab_peredhel_hend,1.058,0.092,"building, house + Half-Elf + eye",split_13,0,0.44759312857142863,1.5164389381059846,-4.21931421,5.73342769,0.10136625,1.0480158674174047,0.5273554329411766,0.4625965040122877,1.0021325303304278,1.8829472476304845,0.13535882055555554,0.4713873452015372,1.39650774,-0.57956341,-0.21640506,,-0.21640506,-0.21640506,0.4658370865517241,1.106142268711624,2.88852408,-0.91704171,0.3231844525,1.2280505169611433,3.3974511,-1.08414227,0.5308165757692308,1.7226372933849043,5.06586447,-2.11878804,1.0300861253846152,2.95922867278338,5.73342769,-4.21931421
adan_fern_nothrim,0.7057,0.138,Man + dead + family,split_13,0,0.36269565793388425,0.6801919604288491,-1.65947149,2.92469947,0.24143696,1.1066716077986496,0.42377356008264466,0.382033054680154,1.4884267934924391,1.8323752817402519,0.12635661285714286,0.2538161247951032,0.51056331,-0.18558154,0.184968618,0.19289535554866305,0.44759289,-0.1848219,0.34647590828571434,0.5131455244228552,1.53892408,-0.4209722,0.5124859867857143,0.8411789469666013,2.92469947,-0.39280085,0.3385962477777778,0.7167901786304793,2.33290254,-0.72449985,0.3952592164285714,0.9610512197584548,2.62697421,-1.65947149
adan_galad_alagos,1.037,0.023,"Man +  light (bright), sunlight, brilliance, radiance, glittering reflection  + storm of wind",split_13,0,0.6640436802597403,0.9128353383845855,-1.41493604,6.5628284,0.51111061,1.940288674415887,0.4379199685714285,0.37705585167124533,2.0055537351987236,0.45235543490356644,0.36010274043478263,0.637759562181905,1.51940407,-1.41493604,0.41904929392857143,0.31308695984730234,0.97787333,-0.13648272,0.61396085125,0.6333767368876252,2.02940284,-0.4429112,0.6745323023255814,0.8376759508504589,2.22955401,-1.06203774,0.9434497366666668,1.1411994996059867,3.05984645,-0.55442946,1.6613251999999998,2.016779974218355,6.5628284,-0.60249654
adel_pethron_imrad,0.2785,0.065,behind + narrator + path,split_13,1,0.33441790342105265,1.1361625229070969,-3.19000426,5.464761,0.119728055,1.8598859100870824,0.42528141589473684,0.38399734284299336,1.5348180012441273,3.7658484104076795,0.627483803,1.3646938401568933,4.4356592,-0.10129051,0.1308237852380952,0.3411756753572117,0.70397059,-0.28638019,0.39599703826086957,0.9087524603400492,5.15144134,-0.29072021,0.443168108125,1.202709413332217,5.464761,-1.30379136,0.3831198346511628,1.1630105442646301,4.18727064,-1.54924021,-0.06567371409090902,1.6450745483579554,3.37024437,-3.19000426
aeglir_certh_bregedur,0.3452,0.123,range of mountain peaks + rune + wildfire,split_13,0,0.6676866425773196,1.5397984544147398,-2.06390411,6.00329189,0.12799316,2.2076163606075663,0.4035305424742268,0.39876800253122036,2.804048439678182,4.506547275341298,-0.020275858749999993,0.4020046235613928,0.65299973,-0.52140906,0.13364475416666666,0.2667019384583942,0.91173073,-0.07462381,0.795890695909091,1.753555024609831,6.00329189,-0.20503847,0.6855421366666666,1.5102864977793768,5.71583903,-0.25003472,0.9233091815789474,1.7104850184415028,4.63061188,-0.78693121,0.9848827591666667,2.0443609992342773,5.42457508,-2.06390411
aeruil_corch_min,0.3178,0.015,seaweed + crow + peak,split_13,1,0.332125456728395,0.8755694260002251,-1.53240966,3.69051484,0.16556195,1.5255152463682276,0.4320211591358024,0.3995758019432245,1.5412911845795965,4.134431350112469,0.07579056999999999,0.41394326751691346,1.06349862,-0.73430873,0.2897082882352941,0.6615758965736589,2.62650527,-0.17442771,0.3260410755263158,0.6718650228872017,3.25964551,-0.25428647,0.37392449199999994,0.9245259992636625,3.69051484,-1.19611317,0.3014298489655172,0.8617571046462192,2.90797463,-1.26982847,0.48300145821428575,1.3013382552272073,3.4717342,-1.53240966
agar_badhor_agarwaen,0.2683,0.061,"glory, brilliance, glitter + judge + bloodstain",split_13,0,0.3095153729885057,0.9671403454489091,-2.49394689,4.63866733,0.15431256,2.020375189208377,0.43276944442528725,0.35454335471933246,1.3003226943501947,4.470950094650646,0.14336243882352942,0.43981456575700956,1.23234241,-0.45740457,0.4412381253846153,0.9343637146183739,3.46084762,-0.16341138,0.35444247225000003,0.8253273010324834,3.47886967,-0.21491132,0.2820163621621622,0.8262068564638695,4.63866733,-0.64651951,0.4921968955263158,1.122537422206226,4.42543499,-1.01808168,0.08160798241379309,1.2942849464290977,2.82393286,-2.49394689
agar_graw_pethron,0.3111,0.014,"glory, brilliance, glitter + bear + narrator",split_13,0,0.3882207947368421,1.3299422741465816,-1.44385952,5.37692316,0.050486605000000004,2.5260457889013592,0.4083897571052632,0.37650134326007756,1.789974199647128,3.6664453648006003,0.6012696416666667,0.983116118395233,1.99190048,-0.37104874,0.16927704000000005,0.4462173822068067,1.16217542,-0.14855008,0.3094111836666667,0.9909282033951746,4.56949483,-0.3371057,0.5032122878787878,1.5523872712320739,5.37692316,-0.8371379,0.4814023438095238,1.5127479200946146,4.91938663,-0.76780149,0.20393077882352942,1.5907833429425386,4.85123119,-1.44385952
agar_neledh_imrath,0.3621,0.011,"glory, brilliance, glitter + enter, go in  + valley",split_13,0,0.4241362251655629,1.4148946113460246,-4.20203633,7.32160745,0.0420851,2.2827419420987938,0.47136690132450326,0.47804226788131404,1.8864669660986626,4.7487437500869785,0.3204007311111111,0.38333300548512994,0.91775472,-0.11383476,1.0790827081818182,1.868162280132715,5.70249321,-0.14107375,0.571657273548387,1.7203749575811487,7.32160745,-0.55672046,0.20162811425531915,1.0056101167291494,3.88330092,-1.82157492,0.45226128277777783,1.4319920545942522,6.01092576,-0.9919948,0.3418676823529412,1.7530927689539126,4.24566327,-4.20203633
agor_certh_heron,0.6719,0.024,narrow + rune + master,split_13,0,0.15080294510204084,0.9797391144329176,-4.6209149,3.51241294,0.03681931,0.07258761171804447,0.4619472577551021,0.4457891000480799,0.7458782562149565,3.17350377881888,-0.007953420833333336,0.29427635705537775,0.37920383,-0.64960822,0.061509065,0.20463741544779165,0.49762962,-0.13167344,0.31831159266666664,0.7935844094546776,2.97451809,-0.37982258,0.36210939756756755,1.0273077310870007,3.51241294,-0.83612863,0.024007992820512827,1.1342231554000282,2.94527312,-4.6209149,-0.13872600058823525,1.3380122937645913,2.45026673,-3.49003953
ai_lorn_Mirion,1.454,0.013,"hail! + anchorage, haven, harbour, quiet water  +  jewel, Silmaril ",split_13,0,1.2998139477142856,0.9120475158084206,-0.74246843,3.38272022,1.3684415250000002,-0.3280979442573521,0.44880488557142856,0.3190840711252635,4.447274779142953,0.534008373271431,0.30729577,0.14467184125761032,0.40959421,0.20499733,0.630849672,0.4080006927073965,0.90811222,-0.08186219,1.1392543181818182,0.49884872810224273,1.68797162,-0.16301863,1.3698049876470588,0.8938625549642273,2.38311664,-0.3959691,1.5192116968181821,0.7732900089924742,2.60879308,-0.46401995,1.3828459092307692,1.389137928807088,3.38272022,-0.74246843
alagos_honeg_bragol,1.119,0.073,"storm of wind +  little brother, also the name of the middle finger  + sudden",split_13,0,0.7967467042105264,0.567256361086753,-0.32929123,2.79810937,0.75621729,0.6702954838216103,0.3734944571578947,0.31215072728414106,3.3441059787319753,2.1049661322913953,0.22323907124999998,0.37432294935748817,0.84695583,-0.26131156,0.3818798242857143,0.24769724961697295,0.77952166,0.03187713,0.6115057630434783,0.36475591504258786,1.25027014,0.05561568,0.891362562,0.4846282077677567,1.78344438,0.15431684,1.0248795815,0.4397126579800036,1.88247383,0.02668757,1.1083758905882353,0.8038629135876868,2.79810937,-0.32929123
amath_ulug_Eru,2.009,0.021,"shield wall  + bad, evil + God",split_13,0,0.5313646572499999,1.0179701869412778,-1.93527665,4.07024109,0.45792248,0.01513505886725923,0.48755797850000004,0.42141813389398286,1.6627392027322432,-0.005264706323877658,0.3883629653846154,1.5717865685100518,2.45750192,-1.93527665,0.7136741050000001,1.095739380104835,1.98630652,-1.48371393,0.6605074457142858,0.9004277021185924,1.96213872,-1.24399645,0.4534969064285715,0.8752928566160909,1.5351904,-1.65452828,0.3286459959999999,0.8395161585429908,1.79152586,-1.46655678,0.7606267193749999,1.162430097429295,4.07024109,-0.5471976
